CustomerKey,Customer Code,Title,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,House Ownership,Cars Owned,Continent,City,State,CountryRegion,Address Line 1,Address Line 2,Phone,Date First Purchase,Customer Type,Company Name
17185,28184,,"Russell, Madison",1960-06-10T00:00:00,M,F,60000,1,0,Partial College,Skilled Manual,House Owner,1,North America,Newport Beach,California,United States,5289 Steven Drive,,873-555-0146,2001-09-22T00:00:00,Person,
17186,28185,,"Alexander, Eric",1960-04-19T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,North America,Burbank,California,United States,1773 Royal Palm Lane,,106-555-0117,2001-09-06T00:00:00,Person,
18152,29151,,"Long, Caroline",1961-03-23T00:00:00,M,F,60000,1,0,Partial College,Skilled Manual,House Owner,1,North America,Chula Vista,California,United States,6189 Mt. McKinley Ct,,933-555-0167,2002-01-04T00:00:00,Person,
2217,13216,,"Mitchell, Mary",1946-09-15T00:00:00,M,F,60000,5,0,Bachelors,Management,House Owner,3,North America,Fremont,California,United States,2333 Chestnut Avenue,,515-555-0115,2003-11-09T00:00:00,Person,
2219,13218,,"Bryant, Melissa",1946-01-28T00:00:00,M,F,60000,5,0,Bachelors,Management,House Owner,3,North America,Chula Vista,California,United States,9605 Reading Drive,,829-555-0116,2004-05-05T00:00:00,Person,
2220,13219,,"Shan, Rafael",1946-02-22T00:00:00,M,M,60000,5,0,Bachelors,Management,House Owner,3,North America,Concord,California,United States,8719 Wilbur Drive,,152-555-0174,2004-04-07T00:00:00,Person,
2226,13225,,"Suarez, Jésus",1947-06-22T00:00:00,M,M,60000,5,0,Bachelors,Management,No Owner,3,North America,Berkeley,California,United States,7289 Ulfinian Way,,630-555-0121,2002-07-12T00:00:00,Person,
2228,13227,,"Wilson, Alexander",1947-05-25T00:00:00,M,M,60000,5,0,Bachelors,Management,House Owner,3,North America,Chula Vista,California,United States,215 Baxter Court,,780-555-0177,2003-10-16T00:00:00,Person,
2361,13360,,"Cook, Jada",1946-01-03T00:00:00,M,F,60000,5,0,Bachelors,Management,House Owner,3,North America,Concord,California,United States,55 St. George Dr.,,735-555-0182,2003-08-08T00:00:00,Person,
2363,13362,,"Morgan, Destiny",1946-02-12T00:00:00,S,F,60000,5,0,Bachelors,Management,House Owner,3,North America,Bellflower,California,United States,7566 Keller Ridge Dr.,,211-555-0112,2002-08-07T00:00:00,Person,
3387,14386,,"Wood, Marissa",1946-07-20T00:00:00,S,F,60000,5,0,Bachelors,Management,House Owner,3,North America,Glendale,California,United States,4430 Alexander Pl,,538-555-0190,2003-04-13T00:00:00,Person,
4315,15314,,"Torres, Eduardo",1946-08-05T00:00:00,S,M,60000,5,0,Bachelors,Management,House Owner,3,North America,Santa Cruz,California,United States,8120 Golden Meadow,,369-555-0192,2002-09-13T00:00:00,Person,
4317,15316,,"Harris, Alexis",1947-10-11T00:00:00,M,F,60000,5,0,Bachelors,Management,House Owner,3,North America,Daly City,California,United States,8055 Kiska Court,,192-555-0138,2004-05-02T00:00:00,Person,
4318,15317,,"Jenkins, Rachel",1947-05-20T00:00:00,M,F,60000,5,0,Bachelors,Management,House Owner,3,North America,Burlingame,California,United States,7296 Seawind Dr.,,836-555-0114,2003-11-10T00:00:00,Person,
4887,15886,,"Brown, Matthew",1946-04-18T00:00:00,S,M,60000,5,0,Bachelors,Management,House Owner,3,North America,Lemon Grove,California,United States,7126 Edie Ct.,,963-555-0113,2003-05-28T00:00:00,Person,
5789,16788,,"Gao, Ronnie",1947-04-14T00:00:00,M,M,60000,5,0,Bachelors,Management,House Owner,3,North America,Burlingame,California,United States,5329 Notre Dame Ave,,318-555-0167,2003-10-17T00:00:00,Person,
5793,16792,,"Torres, Maria",1947-06-10T00:00:00,M,F,60000,5,0,Bachelors,Management,House Owner,3,North America,Long Beach,California,United States,8202 Lion Circle,,662-555-0113,2003-07-21T00:00:00,Person,
6143,17142,,"Flores, Seth",1947-04-18T00:00:00,M,M,60000,5,0,Bachelors,Management,House Owner,3,North America,Glendale,California,United States,3629 Warren St.,,426-555-0128,2003-11-27T00:00:00,Person,
7080,18079,,"Martin, Victoria",1947-05-15T00:00:00,M,F,60000,5,0,Bachelors,Management,House Owner,3,North America,La Jolla,California,United States,9593 Eastgate Lane,,664-555-0120,2004-03-19T00:00:00,Person,
7081,18080,,"Richardson, Paige",1947-11-13T00:00:00,M,F,60000,5,0,Bachelors,Management,House Owner,3,North America,Novato,California,United States,5042 Mining Rd,,676-555-0146,2004-03-07T00:00:00,Person,
728,11727,,"Taylor, Benjamin",1967-07-09T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,National City,California,United States,2078 Jennifer Way,,571-555-0135,2002-04-14T00:00:00,Person,
840,11839,,"Brown, Tyler",1965-07-25T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Santa Monica,California,United States,9271 Prestwick Ave.,,801-555-0121,2002-04-28T00:00:00,Person,
841,11840,,"Patterson, Julian",1965-05-17T00:00:00,M,M,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Lincoln Acres,California,United States,9240 Limewood Pl.,,603-555-0169,2003-11-01T00:00:00,Person,
873,11872,,"Patterson, Faith",1967-07-21T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Glendale,California,United States,1141 Rolling Hill Way,,148-555-0143,2002-04-23T00:00:00,Person,
874,11873,,"Zhang, Ryan",1967-04-12T00:00:00,M,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Spring Valley,California,United States,4176 Cotton Ct,,295-555-0128,2002-04-09T00:00:00,Person,
1975,12974,,"Gill, Marc",1967-02-28T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Chula Vista,California,United States,9800 St. George Dr,,177-555-0114,2004-07-18T00:00:00,Person,
1976,12975,,"Wilson, Marcus",1967-04-18T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Coronado,California,United States,6891 Ham Drive,,914-555-0180,2002-07-13T00:00:00,Person,
1977,12976,,"Thompson, Hunter",1967-06-21T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Long Beach,California,United States,1389 Walters Way,,665-555-0163,2004-03-05T00:00:00,Person,
1978,12977,,"Johnson, Destiny",1967-02-23T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Los Angeles,California,United States,4557 Redwood Road,,307-555-0124,2003-09-07T00:00:00,Person,
2939,13938,,"Cai, Alejandro",1967-08-07T00:00:00,M,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Bellflower,California,United States,6905 Camino Ricardo,,991-555-0152,2003-05-31T00:00:00,Person,
2940,13939,,"Ramirez, Eduardo",1967-03-20T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Burbank,California,United States,352 Margo Dr.,,552-555-0158,2003-05-24T00:00:00,Person,
2941,13940,,"Simmons, Emma",1967-08-17T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Long Beach,California,United States,5386 Salvio St.,,129-555-0131,2004-02-09T00:00:00,Person,
3646,14645,,"Kelly, Isaac",1967-02-21T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Grossmont,California,United States,7141 Second Ave.,,789-555-0155,2001-12-25T00:00:00,Person,
3647,14646,,"Garcia, Dylan",1967-01-07T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Mill Valley,California,United States,3931 Scott Street,,847-555-0125,2001-12-26T00:00:00,Person,
3648,14647,,"Howard, Sean",1967-06-11T00:00:00,M,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Novato,California,United States,7741 Thunderbird Dr.,,223-555-0187,2001-12-21T00:00:00,Person,
4554,15553,,"Lopez, Ivan",1967-06-11T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Burbank,California,United States,4029 The Alameda,,381-555-0111,2003-02-21T00:00:00,Person,
4555,15554,,"Bailey, Zoe",1967-09-02T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Concord,California,United States,8904 La Salle Ave,,789-555-0182,2003-03-07T00:00:00,Person,
5139,16138,,"Butler, David",1967-02-09T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Downey,California,United States,620 Trasher Road,,236-555-0154,2004-05-08T00:00:00,Person,
6869,17868,,"Blue, Richard",1967-03-08T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Bellflower,California,United States,6045 Elwood Drive,,668-555-0118,2004-03-20T00:00:00,Person,
6870,17869,,"Mehta, Henry",1967-07-14T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Beverly Hills,California,United States,9858 Santa Fe Street,,588-555-0112,2004-03-09T00:00:00,Person,
6871,17870,,"Price, Melissa",1967-07-14T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Long Beach,California,United States,9858 Santa Fe Street,,713-555-0159,2004-03-05T00:00:00,Person,
7057,18056,,"Price, Haley",1967-09-10T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,El Cajon,California,United States,1833 Olympic Drive,,572-555-0195,2004-03-09T00:00:00,Person,
7058,18057,,"Washington, Logan",1967-04-07T00:00:00,M,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Lakewood,California,United States,5637 Teak Court,,944-555-0179,2004-03-05T00:00:00,Person,
7597,18596,,"Cooper, Gabriella",1965-06-13T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Colma,California,United States,5440 Klamath Woods Pl.,,736-555-0113,2004-05-20T00:00:00,Person,
7598,18597,,"Perry, Isabel",1965-06-27T00:00:00,M,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Torrance,California,United States,590 Sudden Loop,,874-555-0125,2004-05-19T00:00:00,Person,
8402,19401,,"Hernandez, Kyle",1967-06-12T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Chula Vista,California,United States,8947 Rio Grande Drive,,611-555-0170,2003-08-26T00:00:00,Person,
8403,19402,,"Scott, Jeremiah",1967-06-21T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Downey,California,United States,2141 Delaware Ct.,,474-555-0169,2003-08-14T00:00:00,Person,
8404,19403,,"Cook, Morgan",1967-06-04T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Long Beach,California,United States,9030 Louisiana Dr.,,173-555-0114,2003-08-03T00:00:00,Person,
8531,19530,,"Liang, Lisa",1967-07-04T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Burlingame,California,United States,639 Bird Drive,,644-555-0144,2003-08-29T00:00:00,Person,
8532,19531,,"Robinson, John",1967-10-06T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Colma,California,United States,2000 Newcastle Road,,150-555-0193,2003-08-12T00:00:00,Person,
8533,19532,,"Brown, Victoria",1967-02-01T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Daly City,California,United States,3144 Via Rerrari,,686-555-0192,2003-08-04T00:00:00,Person,
8534,19533,,"Long, Vanessa",1967-04-05T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,La Jolla,California,United States,6088 Clark Creek Rd,,727-555-0159,2003-08-21T00:00:00,Person,
8535,19534,,"Torres, Adrian",1967-06-24T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,La Jolla,California,United States,2393 Brook Hollow Ct.,,113-555-0170,2003-08-11T00:00:00,Person,
8536,19535,,"Mitchell, Alex",1967-07-22T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,National City,California,United States,6764 Eastgate,,158-555-0175,2003-08-19T00:00:00,Person,
9192,20191,,"Rai, Chad",1967-03-11T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Berkeley,California,United States,6123 Lancelot Dr.,,248-555-0127,2003-12-30T00:00:00,Person,
9193,20192,,"Campbell, Amber",1967-08-19T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Berkeley,California,United States,2314 Chelsea Way,,322-555-0110,2003-12-16T00:00:00,Person,
9194,20193,,"Gray, Alyssa",1967-06-15T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Mill Valley,California,United States,8343 Briowes Valley Rd,,352-555-0132,2003-12-12T00:00:00,Person,
10152,21151,,"Campbell, Aaron",1967-12-22T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Bellflower,California,United States,3310 Harvey Way,,187-555-0177,2004-03-13T00:00:00,Person,
10153,21152,,"Hill, Amanda",1967-07-09T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Glendale,California,United States,4305 Geriola Court,,273-555-0112,2004-03-04T00:00:00,Person,
10154,21153,,"Thompson, James",1967-02-15T00:00:00,M,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,San Carlos,California,United States,9782 Price Lane,,114-555-0181,2004-03-13T00:00:00,Person,
10928,21927,,"Browning, Meredith",1967-09-16T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Colma,California,United States,6453 Pacific,,240-555-0117,2004-06-26T00:00:00,Person,
10929,21928,,"Luo, Karl",1967-03-03T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Colma,California,United States,5581 Stanford Street,,830-555-0162,2004-06-10T00:00:00,Person,
10930,21929,,"Perry, Karen",1967-11-19T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Coronado,California,United States,7791 Black Pine Lane,,141-555-0111,2004-06-07T00:00:00,Person,
10931,21930,,"Perry, Marissa",1967-07-27T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Glendale,California,United States,8021 Dallas Drive,,162-555-0133,2004-06-14T00:00:00,Person,
11887,22886,,"King, Andrea",1967-09-08T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Grossmont,California,United States,9025 Talbart Street,,116-555-0197,2003-10-18T00:00:00,Person,
12392,23391,,"Moreno, Joanna",1967-06-24T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Berkeley,California,United States,2393 Brook Hollow Ct.,,256-555-0155,2004-03-24T00:00:00,Person,
12393,23392,,"Dominguez, Adrienne",1967-04-21T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Beverly Hills,California,United States,4084 Camino Peral,,806-555-0198,2004-03-01T00:00:00,Person,
12394,23393,,"Anderson, Jennifer",1967-04-21T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,National City,California,United States,4084 Camino Peral,,186-555-0118,2004-03-08T00:00:00,Person,
12395,23394,,"Bell, Anna",1967-12-22T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Santa Cruz,California,United States,44 Balboa Court,,394-555-0158,2004-03-11T00:00:00,Person,
12396,23395,,"Martinez, Ryan",1967-02-08T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,West Covina,California,United States,3193 Nephi Court,,220-555-0132,2004-03-16T00:00:00,Person,
13347,24346,,"Veronesi, Giorgio",1967-09-05T00:00:00,M,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Burlingame,California,United States,9897 Bayview Cir,,313-555-0148,2003-10-25T00:00:00,Person,
13348,24347,,"Madan, Tina",1967-12-19T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Concord,California,United States,7297 Rosalinda,,126-555-0115,2003-10-08T00:00:00,Person,
13349,24348,,"Gomez, Ruben",1967-09-17T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Concord,California,United States,2033 Woodbury Place,,930-555-0177,2003-10-16T00:00:00,Person,
13350,24349,,"Patterson, Jill",1967-07-04T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,San Diego,California,United States,639 Bermad Drive,,492-555-0159,2003-10-05T00:00:00,Person,
13832,24831,,"Diaz, Jackson",1965-07-13T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,West Covina,California,United States,1669 Warwick Dr,,908-555-0172,2004-05-15T00:00:00,Person,
15004,26003,,"Subram, Denise",1967-11-25T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Chula Vista,California,United States,3974 Central Ave.,,564-555-0159,2002-03-13T00:00:00,Person,
15352,26351,,"Moore, Emma",1965-01-24T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Oakland,California,United States,9690 Hale Dr.,,730-555-0155,2002-10-25T00:00:00,Person,
15627,26626,,"Taylor, Dalton",1967-03-25T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Burlingame,California,United States,6985 Florencia,,159-555-0190,2002-12-07T00:00:00,Person,
15628,26627,,"Alexander, Jose",1967-08-07T00:00:00,M,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Coronado,California,United States,6905 Camino Ricardo,,873-555-0162,2002-12-26T00:00:00,Person,
16553,27552,,"Guo, Shannon",1967-02-11T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Coronado,California,United States,9277 Ridgewood Court,,362-555-0132,2003-06-10T00:00:00,Person,
16554,27553,,"Sanders, Julia",1967-12-01T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,San Carlos,California,United States,9520 Milburn Dr.,,140-555-0190,2003-06-02T00:00:00,Person,
17363,28362,,"Sanchez, Kaylee",1965-05-13T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Novato,California,United States,3823 Birch Bark Dr,,547-555-0137,2001-10-20T00:00:00,Person,
18157,29156,,"Barnes, Ashley",1967-10-22T00:00:00,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,San Francisco,California,United States,3142 Grenadine Way,,610-555-0118,2002-01-22T00:00:00,Person,
18158,29157,,"Powell, Seth",1967-04-27T00:00:00,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Santa Cruz,California,United States,1065 Almond St.,,651-555-0153,2002-01-17T00:00:00,Person,
539,11538,,"Taylor, Nicole",1959-08-28T00:00:00,S,F,60000,4,0,Graduate Degree,Skilled Manual,No Owner,0,North America,Palo Alto,California,United States,112 Kathleen Drive,,217-555-0170,2002-03-19T00:00:00,Person,
